totalPrice,Lng,Lat,square,livingRoom,drawingRoom,kitchen,bathRoom,floor,buildingType,constructionTime,renovationCondition,buildingStructure,elevator,fiveYearsProperty,subway
280.0,116.46377700000001,39.959726,55.35,2,1,1,1,0,4.0,1981,4,2,0.0,0.0,1.0
108.0,116.37536599999999,39.958063,37.71,1,0,1,1,2,3.0,2000,3,6,1.0,0.0,1.0
375.0,116.445996,40.069568,106.1,2,1,1,1,1,1.0,2001,3,2,1.0,1.0,0.0
345.0,116.482095,39.866315,81.57,2,1,1,1,1,4.0,2009,4,2,0.0,0.0,0.0
304.0,116.446995,39.961109,53.57,2,1,1,1,4,4.0,1982,4,2,0.0,0.0,0.0
186.0,116.31681,39.768231,46.74,2,1,1,2,0,3.0,2012,4,6,1.0,0.0,0.0
281.5,116.32260900000001,40.089206,97.59,2,1,1,1,1,4.0,2008,3,2,0.0,0.0,0.0
360.0,116.42873200000001,40.048486,93.93,2,1,1,2,4,1.0,2005,4,6,1.0,1.0,1.0
424.6,116.373325,39.879306,41.8,1,1,1,1,1,4.0,1991,3,2,0.0,0.0,1.0
323.0,116.636774,39.918867,90.66,3,1,1,1,1,4.0,1999,4,2,0.0,0.0,0.0
157.0,116.48166200000001,39.878749,49.11,1,1,1,1,0,3.0,1993,4,6,1.0,0.0,1.0
310.0,116.48166200000001,39.878749,45.07,1,1,1,1,1,4.0,1993,3,2,0.0,1.0,1.0
160.0,116.65976599999999,40.128078,44.92,1,1,1,1,1,1.0,1988,3,2,0.0,1.0,0.0
328.5,116.426617,39.867647999999996,54.69,2,1,1,1,3,1.0,1990,4,6,1.0,0.0,1.0
137.0,116.605893,40.054165000000005,51.72,2,1,1,1,0,1.0,1986,1,6,1.0,1.0,0.0
182.0,116.42229499999999,40.133927,80.12,2,2,1,1,1,4.0,1999,4,2,0.0,1.0,0.0
242.0,116.64371499999999,40.137169,100.64,2,1,1,1,0,4.0,2002,3,2,0.0,1.0,1.0
470.0,116.273525,39.912989,47.6,2,1,1,1,3,4.0,1976,3,2,0.0,1.0,1.0
159.0,116.45456999999999,39.809878000000005,50.77,1,1,1,1,1,4.0,1995,3,2,0.0,0.0,0.0
424.8,116.281016,40.200688,135.43,3,2,1,2,2,4.0,2014,2,6,1.0,0.0,0.0
356.0,116.382471,40.08696,87.03,2,2,1,1,4,4.0,2002,4,2,0.0,0.0,0.0
353.0,116.427825,40.046803999999995,69.16,2,1,1,1,4,4.0,2006,4,6,1.0,1.0,1.0
340.0,116.476467,39.888742,63.47,2,1,1,1,0,4.0,1994,3,2,0.0,1.0,1.0
160.0,116.67391200000002,40.209832,70.79,3,2,1,2,4,4.0,2000,3,6,1.0,0.0,0.0
320.0,116.44578500000001,40.077726,143.0,3,2,1,2,0,4.0,2002,4,2,0.0,1.0,0.0
538.0,116.47516999999999,39.949467999999996,69.68,2,1,1,1,1,1.0,1990,4,6,1.0,1.0,1.0
488.0,116.55995300000001,40.117154,97.0,2,1,1,1,2,3.0,2010,1,6,1.0,0.0,0.0
236.0,116.31681,39.768231,38.27,1,1,1,1,0,3.0,2013,4,6,1.0,0.0,0.0
350.0,116.52210500000001,39.922247,65.58,2,1,1,1,2,4.0,1994,3,2,0.0,1.0,1.0
750.0,116.47061599999999,39.901069,140.7,3,2,1,2,0,4.0,2006,4,6,1.0,0.0,1.0
698.0,116.486595,39.917578000000006,138.26,1,0,0,0,0,4.0,2005,4,6,1.0,1.0,1.0
830.0,116.49203899999999,40.004922,93.92,2,2,1,1,4,4.0,2006,4,6,1.0,0.0,1.0
513.0,116.433451,39.923705,79.67,2,1,1,1,1,4.0,2004,4,6,1.0,1.0,1.0
372.0,116.655566,39.883931,111.41,3,2,1,1,0,3.0,2005,4,6,1.0,1.0,0.0
297.0,116.475407,39.852043,91.5,2,2,1,1,0,4.0,2003,4,2,0.0,1.0,0.0
2000.0,116.36031000000001,39.909163,165.4,5,1,1,2,2,4.0,1999,3,2,0.0,1.0,1.0
215.0,116.43134199999999,40.071807,90.99,2,1,1,1,4,4.0,2000,4,2,0.0,1.0,0.0
471.0,116.56053100000001,39.925155,83.98,3,1,1,1,1,4.0,1998,3,2,0.0,1.0,1.0
412.0,116.23338100000001,39.896656,92.57,2,2,1,1,3,4.0,2004,1,6,1.0,1.0,0.0
743.0,116.68924399999999,39.873245000000004,139.98,3,2,1,2,1,4.0,2007,4,6,1.0,1.0,1.0
180.0,116.37298700000001,39.87308,43.74,1,1,1,1,4,4.0,1990,4,2,0.0,1.0,0.0
313.8,116.16608000000001,39.771077000000005,89.06,2,1,1,1,2,1.0,2011,4,6,1.0,0.0,0.0
690.0,116.368551,39.877286,66.14,2,1,1,1,0,4.0,1996,1,2,0.0,0.0,0.0
506.0,116.37555,40.042102,93.2,3,1,1,1,3,4.0,2000,3,2,0.0,0.0,0.0
285.0,116.402983,39.859787,63.79,1,1,1,1,1,1.0,2002,3,6,1.0,0.0,0.0
1139.0,116.428125,39.929202000000004,76.15,3,1,1,2,2,3.0,2004,4,6,1.0,1.0,1.0
220.0,116.542892,39.749119,88.81,3,2,1,1,1,4.0,2010,4,6,1.0,0.0,0.0
450.0,116.530553,39.921425,100.49,2,2,1,1,2,3.0,2005,1,6,1.0,1.0,0.0
225.0,116.643924,39.889841,54.59,1,1,1,1,1,3.0,2005,3,6,1.0,1.0,0.0
860.0,116.330345,39.984336,82.1,3,1,1,1,2,4.0,1984,3,2,0.0,1.0,1.0
378.0,116.36403899999999,39.848137,94.04,4,1,1,2,4,4.0,1998,4,2,0.0,1.0,1.0
655.0,116.315031,39.842469,104.29,2,2,1,2,1,3.0,2006,3,6,1.0,1.0,0.0
142.0,116.504579,39.795716,43.09,1,0,1,1,4,4.0,2006,4,6,1.0,1.0,0.0
321.0,116.521774,39.94004,47.52,1,0,1,1,0,3.0,2007,4,6,1.0,1.0,0.0
185.0,116.34610900000001,39.756539000000004,61.92,2,1,1,1,1,4.0,1994,3,2,0.0,1.0,0.0
150.0,116.421749,39.978035999999996,20.65,1,0,0,1,3,4.0,1986,3,4,0.0,0.0,1.0
280.0,116.51608700000001,39.923147,38.26,1,0,1,1,1,1.0,2005,4,6,1.0,1.0,0.0
157.0,116.419618,39.845427,64.36,1,1,1,1,1,1.0,2010,4,6,1.0,0.0,1.0
303.0,116.37794199999999,39.847498,90.04,2,1,1,1,3,4.0,2000,4,6,1.0,0.0,1.0
380.0,116.32803500000001,40.078668,116.55,2,2,1,1,1,4.0,2000,1,6,0.0,1.0,1.0
510.0,116.482231,40.009521,100.0,2,1,1,1,2,1.0,1999,4,6,1.0,1.0,1.0
835.0,116.439746,39.905443,93.94,2,2,1,1,1,4.0,1994,3,2,0.0,1.0,1.0
386.0,116.59488600000002,39.910677,87.42,1,1,1,1,0,4.0,2006,4,2,0.0,0.0,0.0
267.8,116.404579,39.978491,38.9,1,1,1,1,3,4.0,1984,4,6,0.0,0.0,1.0
495.0,116.40224199999999,39.973402,66.18,2,1,1,1,0,3.0,1990,4,6,1.0,0.0,1.0
160.0,116.330198,40.074228000000005,46.12,1,0,1,1,4,3.0,2007,4,6,1.0,1.0,1.0
530.0,116.22028300000001,40.043636,100.55,2,2,1,1,1,3.0,2010,4,6,1.0,0.0,0.0
471.5,116.386269,39.888411,48.26,1,1,1,1,4,4.0,1996,3,2,0.0,1.0,1.0
350.0,116.558981,39.926508,79.57,2,1,1,1,0,1.0,2000,4,6,1.0,1.0,0.0
318.0,116.66841000000001,40.142858000000004,94.0,3,2,1,1,1,4.0,2008,4,6,1.0,1.0,0.0
195.0,116.638919,39.900576,54.67,1,0,1,1,1,1.0,2000,4,6,1.0,1.0,0.0
288.0,116.415343,40.075533,91.67,2,2,1,1,3,4.0,2000,3,2,0.0,1.0,1.0
425.0,116.60995700000001,39.91983,76.26,1,1,1,1,0,3.0,2009,4,6,1.0,1.0,0.0
388.0,116.309431,39.842690999999995,62.86,1,1,1,1,0,1.0,2006,1,6,1.0,0.0,1.0
320.0,116.416156,40.082584999999995,152.49,2,2,1,1,3,1.0,2003,4,6,1.0,1.0,1.0
277.0,116.57278799999999,39.857682000000004,78.0,2,1,1,1,0,4.0,2009,3,6,1.0,1.0,0.0
1050.0,116.38072700000001,40.01826,131.84,2,2,1,2,2,4.0,2002,4,6,1.0,1.0,0.0
350.0,116.39135300000001,39.99299,77.63,1,1,1,1,1,1.0,2000,4,6,1.0,0.0,1.0
400.0,116.29843999999999,39.839953,124.25,4,2,1,2,2,1.0,1999,3,6,1.0,0.0,1.0
580.0,116.352299,40.062427,69.7,2,1,0,2,2,4.0,1996,4,2,0.0,1.0,1.0
400.0,116.47193100000001,40.008739,73.57,2,1,1,1,2,4.0,1997,3,2,0.0,1.0,1.0
822.0,116.427853,39.966824,77.72,3,1,1,1,3,4.0,1984,3,4,0.0,1.0,1.0
490.5,116.34498500000001,39.891739,56.4,1,1,1,1,1,1.0,2004,4,6,1.0,0.0,1.0
157.0,116.51306299999999,39.937121000000005,40.03,1,1,1,1,1,3.0,2006,4,6,1.0,0.0,0.0
330.2,116.43934099999998,40.082372,97.05,2,1,1,2,0,4.0,2004,4,2,0.0,1.0,0.0
508.0,116.37913,39.887761,62.29,2,1,1,1,2,4.0,1999,3,6,1.0,1.0,1.0
470.0,116.471324,39.904146999999995,82.5,2,1,1,1,0,1.0,2000,4,6,1.0,1.0,1.0
320.0,116.542892,39.749119,130.76,3,2,1,2,1,4.0,2010,4,6,1.0,0.0,0.0
485.0,116.482231,40.009521,74.14,2,1,1,1,2,4.0,1997,4,2,0.0,1.0,1.0
50.0,116.229624,39.915003999999996,64.9,3,1,1,1,1,1.0,1987,1,6,1.0,0.0,1.0
118.5,116.36997099999999,39.856204,28.33,1,0,1,1,4,1.0,2002,3,6,1.0,1.0,1.0
292.0,116.503578,39.961828999999994,69.12,2,1,1,1,4,4.0,1994,3,2,0.0,1.0,1.0
460.0,116.33843300000001,40.051503000000004,79.2,2,1,1,1,1,1.0,2000,3,6,1.0,1.0,0.0
419.0,116.426125,39.969678,76.61,3,1,1,1,1,4.0,1985,3,2,0.0,1.0,1.0
178.0,116.12877900000001,40.242216,67.0,2,1,1,1,4,4.0,1984,4,2,0.0,0.0,0.0
358.0,116.553495,39.920646000000005,64.93,2,1,1,1,1,1.0,1995,3,6,1.0,0.0,0.0
443.0,116.489254,40.006445,63.54,1,0,1,1,0,3.0,2006,4,6,1.0,0.0,1.0
527.5,116.379698,39.848129,114.43,5,1,1,2,4,4.0,2004,3,6,1.0,0.0,0.0
209.3,116.36403899999999,39.848137,58.95,1,1,1,1,1,4.0,1999,3,2,0.0,1.0,1.0
452.0,116.14756899999999,39.903963,89.0,3,1,1,1,1,4.0,2013,1,6,1.0,0.0,0.0
356.0,116.41420600000001,39.923008,57.24,2,1,1,1,4,4.0,1988,3,4,0.0,1.0,1.0
283.0,116.457117,39.971046,56.97,2,1,1,1,1,4.0,1986,3,2,0.0,1.0,1.0
258.4,116.457526,39.8764,72.4,2,1,1,1,1,1.0,2009,3,6,1.0,0.0,1.0
450.0,116.68924399999999,39.873245000000004,84.7,2,1,1,1,1,4.0,2005,4,6,1.0,0.0,1.0
179.5,116.476467,39.888742,39.51,1,1,1,1,2,1.0,1993,3,6,1.0,1.0,1.0
293.0,116.22050300000001,39.98275,90.37,2,1,1,1,1,4.0,2008,1,2,0.0,0.0,0.0
290.0,116.693646,39.944018,96.27,2,1,1,1,1,3.0,2000,4,6,1.0,0.0,0.0
513.8,116.33843300000001,40.051503000000004,69.18,2,1,1,1,2,4.0,2001,3,2,0.0,1.0,0.0
930.0,116.32691299999999,39.959365000000005,102.42,2,1,1,1,0,1.0,2001,3,6,1.0,1.0,1.0
274.0,116.571023,39.909615,102.89,2,2,1,1,0,4.0,2005,4,6,1.0,0.0,0.0
685.0,116.23338100000001,39.896656,106.87,3,1,1,1,2,4.0,2004,4,6,1.0,1.0,0.0
178.0,116.355768,39.737671999999996,69.96,2,1,1,1,1,4.0,1996,3,2,0.0,0.0,0.0
245.0,116.334148,40.057145,36.43,1,0,1,1,4,1.0,2007,4,6,1.0,1.0,0.0
428.0,116.444345,39.945375,53.4,2,1,1,1,3,4.0,1981,3,4,0.0,1.0,1.0
488.0,116.43343,39.958449,60.01,3,1,1,1,4,4.0,1990,2,2,0.0,0.0,1.0
350.6,116.612342,39.935122,88.08,2,1,1,1,1,1.0,2010,2,6,1.0,1.0,0.0
253.0,116.457526,39.8764,42.65,1,0,1,1,0,1.0,2009,1,6,1.0,0.0,1.0
560.0,116.36556200000001,39.982896000000004,57.5,2,1,1,1,3,4.0,1989,4,2,0.0,1.0,1.0
123.0,116.41442099999999,40.053513,35.28,1,0,1,1,0,3.0,2007,4,6,1.0,0.0,0.0
375.0,116.46377700000001,39.959726,76.3,3,1,1,1,3,4.0,1981,2,6,0.0,1.0,1.0
320.0,116.233846,39.905003,63.0,2,1,1,1,1,4.0,1993,4,2,0.0,1.0,0.0
1130.0,116.330345,39.984336,79.7,3,1,1,1,1,4.0,1984,4,2,0.0,0.0,1.0
308.5,116.38153100000001,40.089564,102.0,2,2,1,1,0,4.0,2009,4,2,0.0,1.0,0.0
298.0,116.43796100000002,39.966352,59.38,2,1,1,1,0,4.0,1989,3,2,0.0,1.0,1.0
398.0,116.42929199999999,40.111125,171.73,4,2,1,3,0,4.0,2002,4,2,0.0,1.0,0.0
405.0,116.36486599999999,39.964032,37.8,3,1,1,1,3,4.0,1978,4,2,0.0,0.0,0.0
550.0,116.530553,39.921425,88.54,2,1,1,1,0,1.0,2004,4,6,1.0,1.0,1.0
370.0,116.476665,39.996957,59.78,2,1,1,1,1,4.0,1993,4,2,0.0,1.0,1.0
408.0,116.46561100000001,39.897805,56.83,2,1,1,1,0,4.0,1992,3,2,0.0,1.0,1.0
659.0,116.313465,39.856611,124.6,3,1,1,2,0,4.0,2006,1,6,1.0,0.0,1.0
292.0,116.364975,40.073376,90.1,2,1,1,1,2,3.0,2009,3,6,1.0,1.0,1.0
453.0,116.31241999999999,39.959208000000004,60.64,2,1,1,1,2,4.0,1992,4,4,0.0,0.0,0.0
458.5,116.23558200000001,39.88187,94.26,3,1,1,1,2,4.0,2013,3,6,0.0,0.0,0.0
251.0,116.34175900000001,39.755588,88.79,2,1,1,1,0,3.0,2007,3,6,1.0,1.0,1.0
424.5,116.511545,39.904464000000004,82.64,2,1,1,1,0,1.0,2011,4,6,1.0,0.0,1.0
262.0,116.49090100000001,39.978190000000005,72.77,2,1,1,1,4,4.0,1994,3,2,0.0,0.0,1.0
755.0,116.432142,39.902353999999995,91.29,3,2,1,1,1,3.0,2004,1,6,1.0,0.0,1.0
315.0,116.36713700000001,40.040209000000004,60.0,2,1,1,1,0,4.0,1998,4,2,0.0,0.0,1.0
479.0,116.65810400000001,39.8932,108.38,3,2,1,2,2,3.0,2006,3,6,1.0,0.0,1.0
260.0,116.54671,39.760284000000006,71.59,2,1,1,1,4,4.0,2003,4,2,0.0,0.0,0.0
460.0,116.38986100000001,39.987427000000004,75.17,2,1,1,1,0,3.0,1994,4,2,1.0,1.0,1.0
259.5,116.52511499999999,39.922302,64.24,1,1,1,1,1,1.0,2001,4,6,1.0,1.0,1.0
217.0,116.51225500000001,39.907288,54.05,2,1,1,1,1,4.0,1993,1,2,0.0,1.0,0.0
825.0,116.372422,39.944412,107.0,2,2,1,2,1,1.0,1998,3,6,1.0,1.0,1.0
189.0,116.42229499999999,40.133927,92.82,2,1,1,1,1,4.0,1999,3,4,0.0,1.0,0.0
229.0,116.648422,40.137571,49.65,2,1,1,1,2,4.0,1994,4,2,0.0,0.0,1.0
392.0,116.35984099999999,39.962265,48.7,2,1,1,1,2,1.0,1990,4,6,1.0,1.0,0.0
239.0,116.387533,39.986544,34.49,1,1,1,1,4,1.0,2007,4,6,1.0,0.0,1.0
445.0,116.58516100000001,39.87005,154.97,3,2,1,2,2,3.0,2000,4,6,1.0,1.0,0.0
167.5,116.265774,40.170928,35.7,1,0,1,1,1,3.0,2010,1,6,1.0,0.0,0.0
432.0,116.360004,39.90498,43.24,2,1,1,1,1,4.0,1970,3,2,0.0,1.0,1.0
325.0,116.48545,39.920755,51.67,2,1,1,1,2,4.0,1989,3,6,1.0,1.0,1.0
245.0,116.42149099999999,39.876487,61.47,3,1,1,1,2,4.0,1984,3,6,1.0,1.0,1.0
150.0,116.432824,39.853449,69.0,2,1,1,1,0,1.0,2010,1,6,1.0,0.0,1.0
223.0,116.51291599999999,39.864253999999995,63.91,1,1,1,1,4,4.0,2005,3,6,1.0,0.0,1.0
785.0,116.34786899999999,39.876814,115.72,2,1,1,2,0,1.0,2008,3,6,1.0,0.0,0.0
80.0,116.400058,40.189648999999996,42.62,1,0,1,1,2,4.0,2011,4,6,1.0,0.0,0.0
400.0,116.530553,39.921425,152.7,3,2,1,2,0,4.0,2000,1,2,0.0,1.0,1.0
1490.0,116.34828200000001,39.892777,150.5,3,2,1,2,1,1.0,2006,4,6,1.0,1.0,1.0
360.0,116.23338100000001,39.896656,59.93,1,1,1,1,2,1.0,2004,3,6,1.0,1.0,0.0
345.0,116.315445,40.074203000000004,92.33,2,1,1,1,3,3.0,2014,1,6,1.0,0.0,0.0
403.0,116.38909299999999,39.848051,96.5,2,1,1,2,3,3.0,2004,4,6,1.0,1.0,1.0
536.0,116.37853700000001,39.879671,85.93,2,1,1,1,1,1.0,2000,3,6,1.0,1.0,0.0
230.0,116.34141000000001,39.855605,74.67,3,1,1,1,4,4.0,1992,3,2,0.0,1.0,1.0
560.0,116.38260600000001,39.983696,61.9,2,1,1,1,3,4.0,1993,3,2,0.0,0.0,1.0
520.0,116.431552,40.082903,118.56,2,1,1,2,2,4.0,2005,3,6,1.0,0.0,0.0
251.6,116.233846,39.905003,65.52,2,1,1,1,0,4.0,1994,4,2,0.0,0.0,0.0
440.0,116.28740800000001,39.906807,109.37,2,1,1,1,2,1.0,2000,4,6,1.0,1.0,0.0
374.0,116.31281299999999,39.932255,46.2,1,1,1,1,0,1.0,1999,3,6,1.0,1.0,1.0
224.0,116.33404499999999,39.757413,70.87,2,1,1,1,0,4.0,1996,4,2,0.0,1.0,1.0
616.0,116.445628,40.0364,140.2,3,2,1,2,1,4.0,2005,4,6,1.0,1.0,0.0
615.0,116.41901299999999,40.012817999999996,97.76,1,2,1,1,3,3.0,2006,1,6,1.0,0.0,1.0
318.0,116.38026200000002,39.850039,71.73,2,1,1,1,1,1.0,2005,4,6,1.0,1.0,0.0
285.0,116.581295,39.910614,98.94,3,1,1,1,1,4.0,2004,3,4,0.0,1.0,1.0
747.0,116.18893500000001,40.054103000000005,151.25,3,2,1,2,1,4.0,2012,3,6,1.0,0.0,0.0
239.0,116.419996,40.001599,42.06,1,1,1,1,4,4.0,1990,3,6,0.0,1.0,0.0
535.0,116.4928,39.987295,100.05,3,1,1,1,1,4.0,1993,3,2,0.0,1.0,1.0
235.0,116.37594299999999,40.079703,63.56,2,1,1,1,1,4.0,1998,4,2,0.0,0.0,1.0
369.0,116.416156,40.082584999999995,96.32,2,1,1,1,1,1.0,2003,4,2,1.0,1.0,1.0
688.0,116.26462099999999,40.087404,93.5,2,1,1,1,2,4.0,2009,2,6,1.0,0.0,0.0
450.0,116.48166599999999,39.992717999999996,152.08,3,2,1,1,1,4.0,2000,3,6,0.0,1.0,1.0
316.0,116.585426,39.911902000000005,72.53,2,1,1,1,0,1.0,2010,3,6,1.0,1.0,1.0
428.0,116.305672,40.094854,63.04,2,1,1,1,3,4.0,2004,2,2,0.0,1.0,1.0
405.0,116.330198,40.074228000000005,100.71,2,1,1,1,1,4.0,2007,4,6,1.0,1.0,1.0
280.0,116.446941,39.958127000000005,65.69,2,1,1,1,1,4.0,1992,4,2,0.0,1.0,0.0
486.0,116.33549099999999,39.780885999999995,81.96,3,2,1,1,4,3.0,2010,4,6,1.0,0.0,1.0
412.0,116.41654199999999,39.978153000000006,68.32,3,1,1,1,0,4.0,1993,3,2,0.0,1.0,1.0
460.0,116.377299,39.984455,58.4,2,1,1,1,2,1.0,1995,3,6,1.0,0.0,1.0
205.0,116.40533300000001,39.816466,77.5,2,1,1,1,0,4.0,2000,3,2,0.0,1.0,0.0
231.0,116.703713,39.95821,104.85,3,1,1,1,4,4.0,1994,3,2,0.0,1.0,0.0
320.0,116.42673400000001,40.066064000000004,135.13,3,2,1,1,4,4.0,1999,4,2,0.0,1.0,1.0
230.0,116.350909,39.745849,55.41,2,1,1,1,3,4.0,1986,3,2,0.0,0.0,0.0
412.0,116.385168,39.900453999999996,47.95,1,1,1,1,1,1.0,1999,3,6,1.0,1.0,1.0
303.0,116.446995,39.961109,45.16,1,1,1,1,0,4.0,1993,3,2,0.0,0.0,0.0
426.0,116.31213100000001,39.970749,54.8,1,1,1,1,3,4.0,1995,4,2,0.0,1.0,1.0
1250.0,116.462116,39.973094,169.73,3,2,1,2,1,3.0,2004,1,6,1.0,0.0,0.0
742.0,116.52013000000001,39.936383,152.81,3,2,1,2,2,4.0,2008,1,6,1.0,0.0,1.0
710.0,116.50356799999999,39.916109000000006,87.0,2,1,1,1,1,4.0,2009,4,6,1.0,0.0,1.0
410.0,116.43134199999999,40.071807,91.74,2,1,1,1,3,4.0,2001,3,2,0.0,1.0,0.0
530.0,116.34688,39.912912,48.8,2,1,1,1,0,3.0,1979,1,2,1.0,1.0,1.0
690.0,116.46461000000001,39.903546,86.66,2,2,1,1,1,3.0,2005,1,6,1.0,0.0,1.0
275.0,116.330198,40.074228000000005,70.0,1,1,1,1,2,3.0,2006,4,6,1.0,0.0,1.0
968.0,116.38339199999999,39.890378000000005,97.99,2,2,1,1,1,3.0,2009,4,6,1.0,0.0,1.0
708.0,116.509212,39.921448999999996,199.41,4,2,1,2,2,1.0,1995,4,6,1.0,1.0,0.0
134.0,116.497474,39.810115,34.61,1,0,1,1,1,1.0,2009,4,6,1.0,0.0,1.0
242.0,116.188426,39.935915,74.75,2,1,1,1,0,1.0,1995,1,6,1.0,1.0,1.0
270.0,116.40766200000002,40.052673,66.74,1,1,1,1,2,4.0,2005,4,2,0.0,1.0,0.0
245.0,116.51848500000001,39.948840999999994,47.03,1,1,1,1,1,3.0,2007,4,6,1.0,0.0,0.0
666.0,116.36955800000001,39.885481,69.55,3,1,1,1,2,4.0,1984,1,2,0.0,0.0,0.0
365.0,116.63711299999999,39.910123,87.97,3,2,1,1,2,4.0,1999,1,2,0.0,1.0,1.0
275.0,116.37555,40.042102,53.39,1,1,1,1,2,4.0,2001,3,2,0.0,1.0,0.0
566.0,116.358042,39.847965,125.76,3,2,1,2,1,4.0,2007,4,6,1.0,1.0,1.0
428.0,116.426617,39.867647999999996,73.68,2,1,1,1,0,1.0,1990,1,6,1.0,1.0,1.0
277.0,116.441502,39.872065,62.66,2,1,1,1,1,3.0,1992,2,6,1.0,1.0,1.0
585.0,116.471754,40.02946,70.86,1,1,1,1,1,4.0,2009,4,6,1.0,0.0,1.0
199.0,116.284755,39.93453,51.0,1,0,1,1,1,1.0,2009,3,6,1.0,0.0,1.0
800.0,116.46370800000001,39.901165999999996,99.3,2,1,1,2,2,1.0,2005,1,6,1.0,0.0,1.0
410.0,116.372382,39.958962,52.5,2,1,1,1,0,4.0,1981,4,2,0.0,1.0,1.0
505.0,116.34399199999999,40.078435999999996,89.36,2,1,1,1,0,3.0,2011,4,6,1.0,0.0,1.0
325.0,116.236106,39.899968,62.63,1,1,1,1,0,1.0,2003,4,6,1.0,0.0,0.0
859.0,116.399275,39.958385,58.0,2,1,1,1,0,4.0,1989,3,2,0.0,1.0,1.0
302.0,116.442526,39.972398999999996,41.11,1,1,1,1,1,4.0,1994,4,2,0.0,0.0,1.0
568.0,116.69968,39.897128,154.25,3,2,1,2,4,3.0,2000,1,6,1.0,0.0,0.0
442.0,116.354215,40.083501,97.87,2,1,1,1,2,4.0,2003,4,2,0.0,1.0,0.0
385.0,116.385168,39.900453999999996,48.09,1,1,1,1,1,1.0,1999,4,6,1.0,1.0,1.0
690.0,116.35288200000001,40.05023,114.04,3,2,1,2,1,4.0,2007,3,6,1.0,1.0,1.0
455.0,116.37571299999999,40.022195,70.9,1,2,1,1,2,1.0,2005,4,6,1.0,1.0,1.0
203.0,116.599672,40.056821,59.4,2,1,1,1,1,4.0,1985,4,2,0.0,1.0,0.0
478.5,116.359156,40.079209000000006,120.0,3,1,1,1,1,4.0,2005,4,2,0.0,1.0,1.0
176.0,116.42247900000001,40.06389,56.0,1,0,0,0,1,1.0,2004,3,6,1.0,0.0,1.0
233.0,116.229771,39.908514000000004,65.13,2,1,1,1,2,3.0,1996,4,6,1.0,1.0,0.0
425.0,116.37591100000002,39.881969,60.2,2,1,1,1,0,4.0,1983,4,4,0.0,0.0,1.0
191.0,116.42782199999999,39.870559,37.0,1,1,1,1,1,1.0,1991,4,6,1.0,1.0,1.0
343.0,116.43445700000001,39.99285,59.66,2,1,1,1,0,4.0,1990,3,2,0.0,1.0,0.0
580.0,116.482331,40.014156,101.98,2,2,1,1,1,1.0,2002,4,6,1.0,0.0,1.0
385.0,116.414006,39.876414000000004,82.64,2,1,1,1,1,4.0,2000,3,2,0.0,0.0,1.0
245.0,116.386742,39.845372999999995,40.0,1,0,1,1,1,4.0,2004,3,6,1.0,0.0,1.0
746.0,116.461949,40.003018,109.77,2,1,1,2,1,1.0,2004,4,6,1.0,0.0,1.0
320.0,116.469306,39.997106,55.52,1,0,1,1,1,1.0,2000,4,6,1.0,0.0,1.0
228.0,116.426617,39.867647999999996,61.6,2,1,1,1,1,1.0,1990,3,6,1.0,1.0,1.0
715.0,116.391672,39.902881,61.29,2,1,1,1,2,4.0,1980,3,2,0.0,1.0,1.0
315.0,116.66168300000001,39.882813,63.67,1,1,1,1,0,4.0,2005,4,6,1.0,1.0,0.0
344.9,116.42247900000001,40.06389,66.49,1,1,1,1,1,1.0,2004,4,6,1.0,0.0,1.0
980.0,116.356749,39.942653,77.6,3,1,1,1,1,4.0,1987,4,2,0.0,1.0,1.0
560.0,116.661047,39.932185,119.43,3,2,1,2,1,4.0,2000,4,2,0.0,0.0,0.0
439.0,116.43088799999998,40.000522,108.14,2,1,1,1,2,1.0,1996,3,2,1.0,1.0,0.0
155.0,116.265774,40.170928,37.0,1,0,1,1,4,4.0,2010,4,6,1.0,0.0,0.0
362.0,116.35592,39.944282,66.41,1,0,1,1,0,1.0,2000,1,6,1.0,0.0,1.0
450.0,116.480675,39.868869000000004,90.31,2,2,1,1,2,4.0,2005,4,2,0.0,1.0,0.0
1400.0,116.43276399999999,39.932355,119.07,4,2,1,2,4,4.0,2003,3,6,0.0,1.0,1.0
655.0,116.329601,39.974019,70.23,3,1,1,1,1,1.0,1988,4,6,1.0,1.0,1.0
243.0,116.16711200000002,39.936388,62.34,2,0,1,1,1,1.0,1987,4,6,1.0,0.0,0.0
259.0,116.504346,39.881279,64.36,1,1,1,1,3,4.0,2002,4,2,0.0,0.0,1.0
271.0,116.51608700000001,39.923147,38.09,1,0,1,1,2,1.0,2005,4,6,1.0,1.0,0.0
700.0,116.450277,39.950513,65.12,2,1,1,1,0,1.0,1991,2,6,1.0,1.0,1.0
426.0,116.329601,39.974019,54.78,2,1,1,1,1,1.0,1988,4,6,1.0,1.0,1.0
470.0,116.576406,39.861999,202.07,5,2,1,2,4,4.0,2004,3,2,0.0,1.0,0.0
580.0,116.330597,39.982575,57.8,3,1,1,1,2,4.0,1990,4,2,0.0,1.0,1.0
672.5,116.442504,39.994467,102.43,2,1,1,1,2,1.0,2000,3,6,1.0,1.0,0.0
410.0,116.331754,40.051652000000004,44.03,1,0,1,1,3,4.0,2012,4,6,1.0,0.0,0.0
613.0,116.458721,39.817347,133.32,3,1,1,2,2,4.0,2003,3,2,1.0,1.0,0.0
